Local Time,Device Name,deveui,Freq[Hz],BW(kHz),channel,coderate,RSSI(dBm),snrSNR(dB),SF,Temperature (F),Humidity (%),dr,fcnt,Jamming
2/6/2023 20:35,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-78,11.5,10,68.58,25.59,0,20126,1
2/6/2023 20:35,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-72,10,10,68.83,25.91,0,6111,1
2/6/2023 20:35,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-72,11.8,10,69.78,24.22,0,19611,1
2/6/2023 20:36,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-68,12.5,10,68.81,27.13,0,20265,1
2/6/2023 20:36,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-80,9.8,10,68.59,25.61,0,20127,1
2/6/2023 20:36,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,10.5,10,69.44,26.56,0,18253,1
2/6/2023 20:36,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-73,13.5,10,68.83,27.13,0,20266,1
2/6/2023 20:37,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-83,12.5,10,68.61,25.61,0,20128,1
2/6/2023 20:37,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-71,13.8,10,69.82,24.21,0,19613,1
2/6/2023 20:38,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-71,9.8,10,68.81,25.93,0,6113,1
2/6/2023 20:38,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-65,13.8,10,69.46,26.57,0,18255,1
2/6/2023 20:38,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,11.5,10,68.83,27.13,0,20267,1
2/6/2023 20:38,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-72,13.5,10,69.82,24.22,0,19614,1
2/6/2023 20:38,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-78,9,10,68.63,25.6,0,20129,1
2/6/2023 20:38,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-71,8.8,10,68.86,25.92,0,6114,1
2/6/2023 20:39,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-66,8.5,10,69.48,26.56,0,18256,1
2/6/2023 20:39,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-72,8.8,10,68.88,25.91,0,6115,1
2/6/2023 20:39,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-72,12.5,10,69.84,24.21,0,19615,1
2/6/2023 20:40,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-69,12,10,68.88,27.11,0,20269,1
2/6/2023 20:40,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,13,10,69.49,26.55,0,18257,1
2/6/2023 20:41,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-69,8.2,10,69.87,24.19,0,19617,1
2/6/2023 20:41,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-78,11,10,68.7,25.58,0,20132,1
2/6/2023 20:42,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-70,13.8,10,68.94,27.08,0,20271,1
2/6/2023 20:42,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,11.5,10,69.55,26.53,0,18259,1
2/6/2023 20:42,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-72,12.8,10,69.89,24.19,0,19618,1
2/6/2023 20:42,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-73,12,10,68.94,25.88,0,6118,1
2/6/2023 20:43,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-66,13.2,10,69.58,26.52,0,18260,1
2/6/2023 20:43,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-72,8.5,10,68.95,27.08,0,20272,1
2/6/2023 20:43,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-70,11.2,10,69.93,24.19,0,19619,1
2/6/2023 20:43,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-87,10,10,68.77,25.54,0,20134,1
2/6/2023 20:43,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-73,9.2,10,68.95,25.89,0,6119,1
2/6/2023 20:44,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-72,12.8,10,69.03,27.04,0,20273,1
2/6/2023 20:44,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,13.2,10,69.64,26.51,0,18261,1
2/6/2023 20:44,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-66,3.8,10,69.64,26.51,0,18261,1
2/6/2023 20:44,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-71,12.2,10,69.93,24.18,0,19620,1
2/6/2023 20:45,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,11,10,69.1,27.01,0,20274,1
2/6/2023 20:45,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-70,11.8,10,70,24.16,0,19621,1
2/6/2023 20:46,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-68,12.8,10,69.17,26.99,0,20275,1
2/6/2023 20:46,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-67,10,10,69.06,25.84,0,6121,1
2/6/2023 20:46,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,12.5,10,69.67,26.49,0,18263,1
2/6/2023 20:47,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-76,10,10,69.13,25.78,0,6122,1
2/6/2023 20:47,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-77,11.8,10,69.01,25.41,0,20138,1
2/6/2023 20:49,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-73,11,10,69.21,25.74,0,6124,1
2/6/2023 20:49,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-78,10.8,10,69.03,25.38,0,20139,1
2/6/2023 20:49,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-72,14.2,10,69.33,26.86,0,20278,1
2/6/2023 20:49,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-75,9.8,10,69.33,26.86,0,20278,1
2/6/2023 20:50,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-66,13.5,10,69.75,26.45,0,18267,1
2/6/2023 20:50,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-71,8.5,10,70.05,24.11,0,19626,1
2/6/2023 20:50,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,12.2,10,69.28,26.9,0,20279,1
2/6/2023 20:50,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-75,12,10,68.95,25.38,0,20141,1
2/6/2023 20:51,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-77,12.5,10,69.13,25.76,0,6126,1
2/6/2023 20:51,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,12.2,10,69.22,26.92,0,20280,1
2/6/2023 20:51,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-71,13.8,10,70.05,24.11,0,19627,1
2/6/2023 20:52,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-74,10.8,10,69.08,25.78,0,6127,1
2/6/2023 20:52,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-78,9,10,68.94,25.41,0,20142,1
2/6/2023 20:52,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,11.8,10,69.17,26.94,0,20281,1
2/6/2023 20:52,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-71,12.5,10,70.05,24.16,0,19628,1
2/6/2023 20:52,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-77,9.8,10,68.9,25.46,0,20143,1
2/6/2023 20:53,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-71,7.2,10,69.12,25.78,0,6128,1
2/6/2023 20:53,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-67,9.5,10,69.73,26.45,0,18270,1
2/6/2023 20:54,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-76,7.8,10,69.06,25.8,0,6129,1
2/6/2023 20:54,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-72,12.5,10,69.13,26.99,0,20283,1
2/6/2023 20:54,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-66,9.5,10,70.03,24.11,0,19630,1
2/6/2023 20:54,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,14,10,69.71,26.45,0,18271,1
2/6/2023 20:55,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-72,14,10,69.08,27.03,0,20284,1
2/6/2023 20:55,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,9.2,10,69.69,26.45,0,18272,1
2/6/2023 20:55,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-79,11.5,10,68.85,25.49,0,20146,1
2/6/2023 20:56,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-67,12.2,10,70.03,24.12,0,19631,1
2/6/2023 20:57,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-67,13.8,10,70.03,24.11,0,19632,1
2/6/2023 20:57,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-78,11.8,10,69.03,25.83,0,6132,1
2/6/2023 20:57,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-78,10.8,10,68.83,25.51,0,20147,1
2/6/2023 20:57,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-67,13.2,10,69.03,27.02,0,20286,1
2/6/2023 20:57,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-69,10.2,10,69.69,26.45,0,18274,1
2/6/2023 20:57,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-69,12.5,10,70.03,24.12,0,19633,1
2/6/2023 20:58,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-72,10.2,10,69.01,25.86,0,6133,1
2/6/2023 20:58,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,10,10,69.67,26.46,0,18275,1
2/6/2023 20:58,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-70,12.2,10,70.02,24.13,0,19634,1
2/6/2023 20:59,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-75,10.8,10,68.99,25.86,0,6134,1
2/6/2023 20:59,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-69,8.5,10,68.97,27.1,0,20288,1
2/6/2023 20:59,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-67,12.5,10,69.66,26.47,0,18276,1
2/6/2023 21:00,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-78,8.5,10,68.79,25.52,0,20150,1
2/6/2023 21:00,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-78,12.5,10,68.95,25.88,0,6135,1
2/6/2023 21:00,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-67,8.5,10,68.97,27.1,0,20289,1
2/6/2023 21:01,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-76,11.5,10,68.76,25.54,0,20151,1
2/6/2023 21:01,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-77,10.5,10,68.95,25.89,0,6136,1
2/6/2023 21:01,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-66,13,10,69.66,26.47,0,18278,1
2/6/2023 21:02,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-69,11.8,10,69.98,24.16,0,19637,1
2/6/2023 21:02,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-71,14.2,10,69.96,24.14,0,19638,1
2/6/2023 21:02,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-77,11.5,10,68.74,25.57,0,20153,1
2/6/2023 21:03,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-75,10.2,10,68.9,25.92,0,6138,1
2/6/2023 21:03,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-69,12,10,69.62,26.48,0,18280,1
2/6/2023 21:03,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-79,8.2,10,68.74,25.56,0,20154,1
2/6/2023 21:04,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-69,12.8,10,69.94,24.14,0,19639,1
2/6/2023 21:04,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-69,12.2,10,68.9,27.12,0,20293,1
2/6/2023 21:04,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-72,9.2,10,68.88,25.94,0,6139,1
2/6/2023 21:04,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,11.8,10,69.62,26.5,0,18281,1
2/6/2023 21:04,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-78,10.2,10,68.7,25.58,0,20155,1
2/6/2023 21:05,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,11.8,10,68.88,27.15,0,20294,1
2/6/2023 21:05,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-79,9.8,10,68.9,25.92,0,6140,1
2/6/2023 21:06,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-87,12,10,68.68,25.6,0,20156,1
2/6/2023 21:06,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-72,9,10,68.9,25.92,0,6141,1
2/6/2023 21:06,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-72,8.5,10,68.9,25.92,0,6141,1
2/6/2023 21:06,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-67,12.5,10,69.55,26.54,0,18283,1
2/6/2023 21:07,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-66,8,10,69.91,24.2,0,19642,1
2/6/2023 21:07,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-72,11.2,10,68.88,27.17,0,20296,1
2/6/2023 21:07,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-68,10.8,10,69.93,24.2,0,19643,1
2/6/2023 21:07,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-66,11.5,10,69.55,26.55,0,18284,1
2/6/2023 21:07,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-78,10.8,10,68.67,25.64,0,20158,1
2/6/2023 21:08,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-64,8.8,10,69.55,26.55,0,18285,1
2/6/2023 21:08,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-64,9.5,10,68.86,27.17,0,20297,1
2/6/2023 21:09,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-77,12.5,10,68.63,25.66,0,20159,1
2/6/2023 21:09,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-72,8.2,10,68.86,25.98,0,6144,1
2/6/2023 21:09,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,13,10,68.83,27.19,0,20298,1
2/6/2023 21:10,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-67,13.5,10,69.55,26.48,0,18286,1
2/6/2023 21:10,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-70,10.8,10,68.81,27.21,0,20299,1
2/6/2023 21:11,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,11,10,69.53,26.57,0,18287,1
2/6/2023 21:11,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-73,6.8,10,68.79,26.01,0,6146,1
2/6/2023 21:11,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,11.2,10,68.77,27.26,0,20300,1
2/6/2023 21:11,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-69,10,10,69.53,26.57,0,18288,1
2/6/2023 21:12,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-78,14,10,68.54,25.74,0,20162,1
2/6/2023 21:12,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-65,9.2,10,69.89,24.22,0,19647,1
2/6/2023 21:12,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-71,8.5,10,68.79,26.04,0,6147,1
2/6/2023 21:13,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-81,11.5,10,68.5,25.75,0,20163,1
2/6/2023 21:13,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-73,9.5,10,68.74,26.04,0,6148,1
2/6/2023 21:13,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,11.5,10,68.68,27.29,0,20302,1
2/6/2023 21:14,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,10.5,10,69.85,24.22,0,19649,1
2/6/2023 21:14,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-81,8.8,10,68.41,25.78,0,20164,1
2/6/2023 21:14,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-65,13.2,10,69.49,26.57,0,18291,1
2/6/2023 21:14,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-71,13.2,10,68.67,27.3,0,20303,1
2/6/2023 21:15,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-66,9,10,69.84,24.23,0,19650,1
2/6/2023 21:15,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-67,10.8,10,68.63,27.31,0,20304,1
2/6/2023 21:16,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-67,13.2,10,69.46,26.57,0,18292,1
2/6/2023 21:16,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-73,11,10,68.68,26.07,0,6151,1
2/6/2023 21:16,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-68,12.2,10,69.8,24.23,0,19651,1
2/6/2023 21:17,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-71,11.5,10,68.43,25.79,0,20167,1
2/6/2023 21:17,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-66,8,10,69.78,24.26,0,19652,1
2/6/2023 21:17,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,12,10,68.59,27.35,0,20306,1
2/6/2023 21:18,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-79,13,10,68.4,25.79,0,20168,1
2/6/2023 21:18,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,9.2,10,69.78,24.26,0,19653,1
2/6/2023 21:18,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-72,10.5,10,68.65,26.09,0,6153,1
2/6/2023 21:18,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-70,9.8,10,68.65,26.09,0,6153,1
2/6/2023 21:19,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,11,10,68.59,27.36,0,20307,1
2/6/2023 21:19,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-65,8.5,10,69.46,26.58,0,18295,1
2/6/2023 21:19,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-82,11.5,10,68.38,25.81,0,20169,1
2/6/2023 21:19,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-67,10,10,69.76,24.28,0,19654,1
2/6/2023 21:19,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-71,7.2,10,68.59,26.12,0,6154,1
2/6/2023 21:20,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-67,13.2,10,69.44,26.58,0,18296,1
2/6/2023 21:20,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-67,10,10,69.75,24.28,0,19655,1
2/6/2023 21:20,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-77,11.8,10,68.34,25.84,0,20170,1
2/6/2023 21:20,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,12.2,10,68.58,27.36,0,20309,1
2/6/2023 21:21,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-66,10.5,10,69.44,26.59,0,18297,1
2/6/2023 21:21,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-79,11.5,10,68.31,25.88,0,20171,1
2/6/2023 21:21,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-73,7,10,68.59,26.14,0,6156,1
2/6/2023 21:22,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-66,13.2,10,69.42,26.59,0,18298,1
2/6/2023 21:22,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-70,12.2,10,68.52,27.38,0,20310,1
2/6/2023 21:22,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-67,9.8,10,68.47,27.42,0,20311,1
2/6/2023 21:23,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-65,14,10,69.39,26.6,0,18299,1
2/6/2023 21:23,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-72,7.5,10,68.47,26.21,0,6158,1
2/6/2023 21:24,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-67,13.5,10,69.33,26.7,0,18300,1
2/6/2023 21:25,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-72,7.5,10,68.7,26.06,0,6160,1
2/6/2023 21:25,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-77,11.2,10,68.47,25.75,0,20175,1
2/6/2023 21:25,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-70,11.8,10,69.69,24.32,0,19660,1
2/6/2023 21:25,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-72,14.2,10,68.65,27.3,0,20314,1
2/6/2023 21:26,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-68,12.5,10,69.67,24.33,0,19661,1
2/6/2023 21:27,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-66,13.2,10,69.35,26.65,0,18303,1
2/6/2023 21:27,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-65,9,10,69.67,24.31,0,19662,1
2/6/2023 21:27,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-73,12,10,68.4,25.8,0,20177,1
2/6/2023 21:27,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-71,9.8,10,68.59,26.12,0,6162,1
2/6/2023 21:28,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-69,11.8,10,69.69,24.33,0,19663,1
2/6/2023 21:28,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-81,12.8,10,68.32,25.8,0,20178,1
2/6/2023 21:28,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-71,8.8,10,68.63,26.1,0,6163,1
2/6/2023 21:29,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-68,12,10,68.59,27.34,0,20317,1
2/6/2023 21:29,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-66,7.8,10,69.71,24.31,0,19664,1
2/6/2023 21:29,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-71,11.5,10,68.61,27.35,0,20318,1
2/6/2023 21:29,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-80,10.5,10,68.38,25.83,0,20179,1
2/6/2023 21:30,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-66,8.5,10,69.4,26.62,0,18306,1
2/6/2023 21:30,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-77,12.8,10,68.36,25.84,0,20180,1
2/6/2023 21:31,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-71,13.5,10,68.54,27.37,0,20319,1
2/6/2023 21:31,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-72,8.8,10,68.59,26.15,0,6165,1
2/6/2023 21:31,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-79,8.8,10,68.36,25.87,0,20181,1
2/6/2023 21:32,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-67,13.2,10,69.44,26.62,0,18308,1
2/6/2023 21:32,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-68,12,10,69.76,24.29,0,19667,1
2/6/2023 21:32,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-72,11,10,68.63,26.16,0,6167,1
2/6/2023 21:33,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-75,12,10,68.41,25.84,0,20182,1
2/6/2023 21:33,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-66,13,10,69.44,26.62,0,18309,1
2/6/2023 21:33,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-70,12.2,10,69.78,24.3,0,19668,1
2/6/2023 21:33,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-69,12.5,10,68.65,27.34,0,20321,1
2/6/2023 21:33,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-82,12,10,68.4,25.83,0,20183,1
2/6/2023 21:33,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-73,7,10,68.68,26.13,0,6168,1
2/6/2023 21:33,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,12.5,10,68.7,27.32,0,20322,1
2/6/2023 21:34,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-69,10.5,10,69.48,26.62,0,18310,1
2/6/2023 21:34,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-78,13.5,10,68.45,25.82,0,20184,1
2/6/2023 21:34,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-72,12.8,10,68.72,27.29,0,20323,1
2/6/2023 21:35,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-71,9.2,10,68.7,26.12,0,6169,1
2/6/2023 21:35,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-77,10,10,68.47,25.84,0,20185,1
2/6/2023 21:35,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-69,11.2,10,69.82,24.33,0,19670,1
2/6/2023 21:35,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-68,8.8,10,68.76,27.31,0,20324,1
2/6/2023 21:36,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-66,13,10,69.49,26.62,0,18312,1
2/6/2023 21:36,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-70,11.2,10,69.84,24.29,0,19671,1
2/6/2023 21:37,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-72,10.2,10,68.74,26.14,0,6171,1
2/6/2023 21:37,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-65,9.5,10,69.53,26.61,0,18313,1
2/6/2023 21:37,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-75,12,10,68.56,25.8,0,20187,1
2/6/2023 21:38,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-69,12.2,10,68.85,27.25,0,20326,1
2/6/2023 21:38,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-77,10,10,68.76,26.12,0,6172,1
2/6/2023 21:38,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-65,11.2,10,69.57,26.61,0,18314,1
2/6/2023 21:38,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-62,11.5,10,69.87,24.29,0,19673,1
2/6/2023 21:38,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-81,11.8,10,68.56,25.76,0,20188,1
2/6/2023 21:39,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-73,10.8,10,68.77,26.12,0,6173,1
2/6/2023 21:39,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-69,12,10,68.9,27.26,0,20327,1
2/6/2023 21:39,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-67,12.2,10,69.89,24.29,0,19674,1
2/6/2023 21:39,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-78,9,10,68.67,25.73,0,20189,1
2/6/2023 21:39,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-67,10.8,10,69.58,26.6,0,18315,1
2/6/2023 21:40,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,12,10,68.97,27.17,0,20328,1
2/6/2023 21:40,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-65,10.8,10,69.85,24.3,0,19675,1
2/6/2023 21:41,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-70,8.5,10,68.94,26,0,6175,1
2/6/2023 21:41,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-79,11.8,10,68.68,25.71,0,20190,1
